;AccountsPayableAndAccruedLiabilitiesCurrent;AccruedIncomeTaxesCurrent;AccumulatedOtherComprehensiveIncomeLossNetOfTax;Assets;AssetsCurrent;CashAndCashEquivalentsAtCarryingValue;CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents;CommonStockValue;ComprehensiveIncomeNetOfTax;ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest;ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest;CostsAndExpenses;DebtCurrent;DebtInstrumentFairValue;DeferredIncomeTaxLiabilitiesNet;DeferredTaxLiabilitiesNoncurrent;DepreciationDepletionAndAmortization;DueToRelatedPartiesNoncurrent;EnergyRelatedInventory;ExciseAndSalesTaxes;ExplorationExpense;GuaranteeObligationsCurrentCarryingValue;IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest;IncomeLossFromEquityMethodInvestments;IncomeTaxExpenseBenefit;IncomeTaxesPaidNet;IncreaseDecreaseInOtherCurrentAssetsAndLiabilitiesNet;InterestExpense;InterestPaid;InventoryFinishedGoodsAndWorkInProcess;InventoryPartsAndComponentsNetOfReserves;Liabilities;LiabilitiesAndStockholdersEquity;LiabilitiesCurrent;LongTermDebtAndCapitalLeaseObligations;LongTermDebtNoncurrent;LongTermInvestmentsAndReceivablesNet;MinorityInterest;NetCashProvidedByUsedInFinancingActivities;NetCashProvidedByUsedInInvestingActivities;NetCashProvidedByUsedInOperatingActivities;NetIncomeLoss;NetIncomeLossAttributableToNoncontrollingInterest;NetPeriodicDefinedBenefitsExpenseReversalOfExpenseExcludingServiceCostComponent;OtherAssetsCurrent;OtherAssetsNoncurrent;OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax;OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax;OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax;OtherComprehensiveIncomeLossNetOfTax;OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax;OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossTax;OtherComprehensiveIncomeLossTaxPortionAttributableToParent1;OtherIncome;OtherLiabilitiesNoncurrent;OtherNonoperatingIncomeExpense;PaymentsForProceedsFromOtherInvestingActivities;PaymentsForRepurchaseOfCommonStock;PaymentsOfDividendsCommonStock;PaymentsOfDividendsMinorityInterest;PaymentsToAcquirePropertyPlantAndEquipment;PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent;ProceedsFromIssuanceOfLongTermDebt;ProceedsFromPaymentsToMinorityShareholders;ProceedsFromSalesOfBusinessAffiliateAndProductiveAssets;ProfitLoss;PropertyPlantAndEquipmentNet;ReceivablesNetCurrent;RestrictedCashAndCashEquivalentsAtCarryingValue;RetainedEarningsAccumulatedDeficit;RevenueFromContractWithCustomerExcludingAssessedTax;Revenues;SellingGeneralAndAdministrativeExpense;StockholdersEquity;StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest;StockholdersEquityOther;StockIssuedDuringPeriodValueTreasuryStockReissued;TaxesOther;TreasuryStockValue;StockPrice
NetIncomeLossAttributableToNoncontrollingInterest;0.07209308642521017;0.05833357117737582;0.04260366571479609;0.024662710793955846;0.17205406157191688;0.12810689178243112;-0.17277960936514253;0.0156625096524084;-0.0013736944244166814;-0.027244019662239834;0.0043321684319511475;-0.06697525013779818;-0.03225438738194652;-0.009149600104661842;0.07443226805529575;-0.07515104290271021;0.03417806323813472;0.004052261626658613;0.11831594647673233;-0.12694334411665506;0.049696068939769564;-0.028701384537211643;0.02183697686410539;-0.010558479822065507;-0.01004046695253382;-0.056341652869916506;0.3202829559562761;0.1634462879170722;-0.18769975812687514;0.0679486786459192;0.036963378309700874;-0.05893419076303387;0.007790468090838231;-0.004944860310586737;-0.012036190617393734;0.0008571568131943168;-0.15771416378581837;-0.15141251997597557;-0.08984085882558288;0.13393780849829826;-0.13121912959610277;0.07107481025038949;1.0;0.01084776828898188;0.05319484068375975;-0.02645831456662604;-0.036466452658604695;-0.09187929265889311;-0.006875483786677093;-0.0854049425542725;-0.026979548741845032;-0.04896035036525266;0.040955858350982116;0.1676351294941202;-0.046616604803924995;0.02403664925189824;0.03174125677105472;0.03458840883758161;0.1678467993726414;0.07422130773517295;0.0670182949464267;-0.026933648339395308;0.020887477027376516;0.02692967733466117;-0.09140618757435648;0.06036593158243403;-0.018623527617253853;0.03634012420987349;-0.049518174296940276;0.14343933297643724;0.03026435267988771;-0.0531681570366002;-0.30622482741170653;0.07780678005790706;0.06937525779892392;0.025893946426197363;0.057967077468457355;-0.08657749935489457;-0.04559184389208927;0.03740734302411236
NetPeriodicDefinedBenefitsExpenseReversalOfExpenseExcludingServiceCostComponent;-0.39172311630940526;-0.1712647759406177;0.06789817340919363;-0.12779201616417327;-0.27702138036041746;6.151179213498002e-05;0.10028155398214633;-0.011575385680531219;-0.11131846192160798;0.26385928269878434;-0.10827249290059508;-0.3529112987393904;0.08855068683678731;0.029656079428834633;-0.039989200841510794;-0.12375149268673517;-0.03896545624037776;0.3066749901401773;-0.1987118277060132;-0.43341208289581157;-0.021430791615948266;-0.5597964331336468;-0.039031986646425536;-0.08297188654732011;-0.0302370712000125;-0.36156763543235926;0.006931405672252021;-0.03666735227836938;0.28028987659295324;-0.31255429048108635;-0.021475520269055595;-0.022705369419181946;-0.0975753999466279;-0.3232859487963482;0.2882367142830407;0.06747269908579329;-0.04243728404945887;-0.2149750591233061;-0.013120051977782245;-0.03648223697564147;-0.4545392917328398;-0.06028691676729236;0.01084776828898188;1.0;-0.11674797750373943;0.12310141838808017;0.13013020240953385;0.0905892535883981;0.05563743592840538;0.02842958794596368;0.1311340091760514;0.04823722493330248;0.014232707426295585;-0.03674506811906199;-0.15352942336356803;-0.05764887639920925;-0.01263903321675086;-0.020954076213077308;0.10431281467535418;-0.268624442144212;-0.04643585876115116;0.2525996384064237;-0.01614744118767042;-0.0009964228970318174;-0.16533449075474654;-0.06065402440194715;-0.027923577016943913;-0.2657334432749272;0.00591377658520402;0.01666509392154968;0.023872877578048794;-0.33642591601761257;-0.3680567919189887;-0.15185979109255585;-0.15877097346435312;-0.01929762039887129;-0.019483795548026445;-0.2582974087340806;0.0604551476896573;-0.09265116754137363
OtherAssetsCurrent;0.21132412281423052;0.21843944209522434;-0.022231221633195575;0.29293668870161255;0.507095865918832;0.037608507958821126;0.11513358677720172;0.05213528315116112;-0.10725578203144177;0.06615884206387682;-0.06874674882329837;0.1845083598471422;-0.08286834215946386;-0.004568082429521358;0.3240312936048915;0.25051140799899524;-0.2663877860102034;-0.19018104266032712;-0.12806735452582058;0.22032170913517118;0.18107052065561938;0.06383669289584315;0.3417622496776705;0.041152474411894534;-0.15739980136344772;0.056346400179936314;0.4629227626157176;-0.0030311939704184268;-0.21579685603234502;0.16516796964563416;0.28371691541595645;0.34700527443427037;0.057532326636442394;0.10726133685782385;-0.11065085678468112;-0.28084667896903215;-0.3969378284860945;-0.09250691556400217;-0.15313922924127915;0.10874665028425988;0.03742212561985764;0.3726305947357003;0.05319484068375975;-0.11674797750373943;1.0;-0.23210318201792784;0.03642184575395144;0.18651103047721654;-0.05575455728378707;-0.2159762792154773;0.02433820098696168;-0.23286875678664584;0.19969591995476127;0.05963599648683933;0.1023333909461341;0.30559969931437614;0.08278887094903652;-0.004841501256963625;-0.13621736613184987;0.1740958166073313;0.28182521126874616;-0.14718198678418756;-0.0228416491883402;0.04836261531593601;0.10163988350313859;0.3394102209326575;-0.04455849750296669;0.08075455106277807;-0.045021895368199776;0.30584263073807205;0.05528485025905264;0.2056550173732064;0.14867505035701326;0.08593999450889182;0.07934071714521866;-0.010987073541825718;0.0014203558838226924;0.08530863908765406;-0.02218414084119786;-0.005955318958365809
OtherAssetsNoncurrent;0.1426226016691829;0.02122576286967794;-0.04021590400458217;0.10748010173833278;-0.3048191093482227;-0.15899006873381125;0.09539762725040513;0.11819547273108393;0.3535740885598608;0.2743658265939701;0.3303387435973652;0.11599948329254867;0.36870424065683244;0.03443863030293125;-0.6097891472915452;0.10671871984083552;0.0286565419261783;-0.025017806707256555;0.46249497829821895;0.006395582405550557;0.011491603471733959;-0.09635473207202733;-0.105174226466452;0.11811162072774609;0.051096487528028325;-0.04706130461218828;-0.08698972657709533;-0.2596816070462867;0.08808208070925147;-0.016617748297479716;-0.5251216556768066;0.1473539712053642;0.47220981165173614;0.3259470168907055;0.44157446388857363;0.49959055672217184;0.6607013302757535;0.5266040700558868;-0.15866687723944728;0.07009867377286279;0.0821114239025774;-0.113548781858168;-0.02645831456662604;0.12310141838808017;-0.23210318201792784;1.0;0.029858072178170568;0.035649183188659825;0.03172856192774447;0.037612870468483245;0.11120884761123459;0.6128164487408325;-0.03575489810067503;-0.10224017892682244;0.2675178436687438;-0.37717567325178464;-0.045123671114534844;-0.03518358982902068;0.012200356324027887;-0.07180096598911712;-0.038126366595173856;0.2471115878727919;0.05490720838896854;-0.019298018036978504;-0.07833562495864012;-0.0793553439807747;0.4665237137875964;0.4833188352641147;-0.03961151753840286;-0.4785529001882656;0.16957801736986663;0.16035425687057764;0.2729247677299791;0.2667466384204355;0.2886824471710532;0.10725319340459452;0.17241587861032923;0.08227689189333653;-0.21908216794640023;0.19996835833734194
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax;-0.01644804123055304;-0.015766243535851963;-0.01008813132585446;-0.03665168556515729;0.10483029621924222;0.01251902712575673;-0.11204175638883143;-0.14075990842069896;-0.013613246372401687;0.021673249304601745;-0.01443621096376375;0.04908878977652427;0.057558198890818806;-0.0006804489203742174;-0.06919458473157977;-0.03966559412039298;-0.0413244821209494;-0.17117481789652922;0.14979756410145667;0.07726604870719347;0.2245120376847811;0.14304465836691832;-0.0019168477666751515;0.024000846882996037;-0.0012874404224415905;0.05353517063382172;0.009975569660875252;0.044125493968254804;-0.15593096221809968;-0.008365955433262151;-0.0339014938304925;0.01635270512700574;-0.030866595939211847;0.049302260348969146;-0.018301701989256586;-0.09938850773915776;-0.07030883383990136;0.0204171363374925;-0.10543579752424101;-0.10703556657843794;-0.11136195061966024;0.01861962119486893;-0.036466452658604695;0.13013020240953385;0.03642184575395144;0.029858072178170568;1.0;0.2576039397407442;0.12443676005383388;0.0405095262058371;0.7977492460221991;-0.16671995054732958;-0.07992613470962247;-0.046412010745764676;-0.017875250510163487;0.01135382958900583;-0.09211465734552507;-0.03462934585408819;-0.0686844524515229;0.03914551183676172;0.09579631891792727;0.1032383624677039;0.11561036811996654;0.08111635736645077;0.1638791404243968;0.018388595904830888;-0.07690781815401017;0.02287945041427287;0.0634034336297967;0.044728791609934385;0.0722872153398864;0.019844275598872824;0.036954229325601516;-0.06588857882201546;-0.06268313542875462;-0.1571757825003507;-0.09544371720358677;0.0795465291520478;0.12540210733191987;-0.032901982688141554
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax;-0.054938956096417725;-0.10126549578010734;-0.0047005526306923414;0.11775224875536741;0.01758261473165164;-0.04706848667382483;0.1561422962623612;0.031531616251540634;-0.22025863695554812;-0.16493416392358684;-0.19133823483179804;0.10073904986704973;0.0830629656820337;0.002217104283439927;-0.0175428758978808;0.2139965773472947;0.15689214900430967;-0.0377713120283959;0.0050612042927804255;0.12365575589947583;-0.10762489604374108;0.04812365482915823;-0.09414669825956673;-0.06784510234684199;-0.17169449848804505;-0.11545119750174698;-0.027943962152605837;-0.03884448724571081;-0.23259739140748387;0.1346990866074354;0.0610132944497379;0.21176781764891917;0.09916627372577663;-0.01182292336539545;0.1588991085013305;-0.015375218099006773;-0.1094541302254197;-0.04187268704218101;-0.030091319282379646;0.07637306406183625;-0.2334381762706746;-0.15364814645515215;-0.09187929265889311;0.0905892535883981;0.18651103047721654;0.035649183188659825;0.2576039397407442;1.0;0.010769294230381978;-0.29339960413776406;0.3255954212890538;0.006393572565929529;0.00625925453966533;-0.1442923134175903;0.0714437399582448;9.03373955985472e-07;0.08027853486946256;0.15482873509642878;0.020399799539015637;-0.003894093242165708;0.30861853668315997;0.08623030732389646;0.14214176994497182;0.11264317904604813;-0.049932877009752165;-0.1442533811008241;0.11654430126610395;-0.04356162704641261;0.04444513864004422;0.0017319601208451879;-0.09928703209209959;0.020455515490278017;0.156363322104269;0.034858801938155305;0.033350920988533095;0.019293300935168536;0.05815049276992358;-0.0011449003440317537;-0.05376605721610061;-0.04767181403953825
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax;-0.08958216425638404;-0.14607347141943766;0.011051324501705933;-0.021153530116726067;-0.0028383352186135834;0.16401978283447624;0.12087667754575271;-0.024966082503512458;-0.14233481638769688;-0.27000087395175265;-0.13210028579256658;0.12266769292715518;-0.1173680595756561;0.0006226983185586744;-0.023408451397422144;-0.01601440353707346;0.025309377268432038;-0.15869018906593024;0.012452598533444574;-0.05163333367296921;0.16930790479931856;-0.07359183683840644;0.03531473246900828;0.22927189958354313;0.026148622690044563;-0.037143824481887563;0.07314819706829483;0.09766701460615831;-0.009722714583409032;0.030679041553283725;-0.014341606171991561;0.049874264239648615;-0.01781466409342012;-0.0999450750162667;0.11101053245808755;0.030674249126056315;0.05162284112962378;-0.09112370091808453;-0.12336814754664023;-0.018445801183476298;0.1079652584659662;0.023909602612509163;-0.006875483786677093;0.05563743592840538;-0.05575455728378707;0.03172856192774447;0.12443676005383388;0.010769294230381978;1.0;0.07163320097131828;-0.0430221918828532;0.02613276536332676;-0.2122384884206432;-0.1018911067519588;-0.09948537649563727;0.008805626924668152;-0.018326465870586846;-0.012268440264848714;0.03295009585479133;-0.13098048123991368;-0.036058676991606455;0.08113890220516567;0.11592017500316916;-0.5425871572796019;0.08887840567977126;0.013922059132395283;-0.024528203674484182;-0.09205674519361784;-0.01735095423442441;-0.05546531536945049;0.14752380710944857;0.12458970196268447;-0.08131021597338887;-0.052486052765234416;-0.04553171470995079;-0.04226180334300498;-0.04557824733650238;0.1707975511470746;0.008079314505613059;-0.26934160022054743
OtherComprehensiveIncomeLossNetOfTax;-0.17018343819649653;-0.16839246616534065;-0.0034939087035434292;0.03437687800913952;-0.17055664978916057;-0.0473616840051861;-0.019978114923481984;0.06225875188880356;-0.05479222273514586;-0.11265262790562205;-0.05981002232160447;-0.16704705015187915;0.12806389571977006;0.0025409145830912892;-0.08469085889422293;0.07107530269384536;0.035782346860341464;-0.04833298614107483;-0.1390452168423959;-0.15444571710369412;-0.0648844837886986;-0.042059174796129056;-0.07876177467941135;-0.042926460205223935;0.03475343392779775;-0.10829219809344431;0.0444037147544767;0.09240994219867513;0.02278125624289785;-0.04023667847014153;-0.0033331606737743696;0.0707242382853538;0.028950843236754484;-0.08484649676597805;0.13163467606851376;-0.0558503225972151;0.060107865982522726;0.028286399874241842;-0.04434657767749802;-0.05556588482214864;-0.04067948358277932;-0.14294816616605246;-0.0854049425542725;0.02842958794596368;-0.2159762792154773;0.037612870468483245;0.0405095262058371;-0.29339960413776406;0.07163320097131828;1.0;0.06285116918964233;0.025669412031544738;-0.05774758477047713;-0.27389950466148055;-0.08111393584932777;-0.019895972165980946;0.027396495968668104;0.010154420152543768;-0.0766561752624483;0.006167980255986172;-0.1794663251936866;0.02691382420175193;0.07878874835430175;0.09242134710717557;-0.11921387102612463;-0.15588564578269004;0.05900818305396645;-0.14880913221755374;0.09797666148958044;-0.18665306280411956;-0.08141435632146166;-0.19077411348341852;-0.22903087439315417;0.00034314452467845843;0.002798554653196979;-0.02215538137398483;-0.011857156421999682;-0.03744225298932553;-0.12623996768633786;-0.13788924605276764
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax;0.01022005582970167;-0.006661966994222536;-0.00041314877308698674;0.023532487215469657;0.10992746514564922;0.028701326636731847;-0.18794379668621405;-0.09525290318296455;-0.07202549060933416;0.051590140566155504;-0.06760728018901233;0.029603084976799768;0.1999725236091395;-0.0019384663499836168;-0.03573056626243686;-0.0640394991640989;-0.023365434626088186;-0.1734094486168481;0.07611459810614098;0.01605620241413226;0.20137127681334424;0.0966821983664058;-0.002807992139730927;-0.003929328388929183;0.03866147926533937;-0.011462796816546215;0.011850894979698968;0.08843625372352107;-0.14818185307076584;-0.07673893562168833;-0.020284754988284276;0.08740033534221565;0.019818127410082553;0.18351119668166374;-0.05288724810755305;-0.14946623426877315;-0.058704908959935215;0.05800178559092712;-0.16869578814540248;0.018169945094475205;-0.18423379512459867;0.014045787780240149;-0.026979548741845032;0.1311340091760514;0.02433820098696168;0.11120884761123459;0.7977492460221991;0.3255954212890538;-0.0430221918828532;0.06285116918964233;1.0;-0.2517023825283616;-0.02085124646154716;-0.07767678624160015;0.0911537662544974;-0.004840766442125902;-0.08967438361285823;-0.046326683610024934;-0.10341030097314965;0.0476366760416282;0.20645376024902162;0.08344147178322156;0.11786719922306624;0.2588142903403865;-0.059299330615552426;0.01817707728623289;-0.042458501599759474;0.06388616794318781;0.10106589309357934;0.09577218143149015;0.011649387913059821;-0.015382539980544986;0.060357516310625345;-0.028231024495340616;-0.024260960037885672;-0.08550902388825805;-0.02460640027600206;0.045103412298551374;0.09539658333165564;-0.08222700441729691
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossTax;-0.06584918617114033;-0.03491447816984241;0.02974820952427292;-0.07766113253784569;-0.40159313732781027;-0.08439380682540655;0.3687857681857815;0.07347610269735844;0.13360347906798622;-0.02913776947733241;0.11891341477339071;0.03415480335665314;0.317561121803116;-0.023457459203130724;-0.5414028590863388;-0.07975148773852458;0.0706596886105724;-0.011146493069135498;0.36099363628653985;0.004560297659681155;-0.1364066455260787;-0.21121305162273363;-0.08440872848472158;0.09902433293225511;-0.04256944500795817;-0.010395378876616701;-0.04014931155580951;-0.2271045408671012;0.13479102790999795;0.19863177233981927;-0.5610386568983232;-0.15973869503076465;0.3036935470004279;0.10126116986289448;0.35355341605720986;0.7366827413896575;0.6628646547700511;0.3083280817320185;0.024869630398603182;-0.04097242613174016;-0.0023312357517893643;-0.11424000614037359;-0.04896035036525266;0.04823722493330248;-0.23286875678664584;0.6128164487408325;-0.16671995054732958;0.006393572565929529;0.02613276536332676;0.025669412031544738;-0.2517023825283616;1.0;0.05866102188349663;-0.02326305947269147;-0.05078786075426648;-0.4061194040648154;0.05436762375150264;-0.007568661581594765;0.18282891523748587;-0.06260912610792875;-0.08155399717630481;0.27923871513419796;0.04987298216833557;-0.0213961100022236;0.03888041933489123;-0.0832260435278842;0.3720027626719381;0.2536566984668911;-0.23090774422882132;-0.3763636598722922;0.13183099887326774;0.08237574155125715;0.20909692865792526;0.20387820001037074;0.21846963345862172;0.11770890037247994;0.13370069950021257;-0.010700710918537226;-0.1201755518771843;0.08298436778849941
OtherComprehensiveIncomeLossTaxPortionAttributableToParent1;-0.1347979299188147;0.1372484485179544;0.02132260506451479;-0.10312728440806054;-0.15012645261491953;-0.0742481209088808;0.06103466865187456;-0.06520812537963712;-0.13875368289360893;-0.016167050340832906;-0.12546690762333224;0.15263237809775893;0.19937827573478484;-0.0020131499182342786;0.03208211328660603;0.12450373388884076;0.02346675090094669;-0.09552849586604314;-0.30868217658384095;-0.13093996443251246;-0.15834338065393314;-0.019444663041218616;0.07597346092187077;0.48369564596132647;-0.11453715420472033;-0.08364719507140507;0.13398610144022255;-0.07553620931749074;0.07440236655689987;-0.006754791709030558;0.009312808672085048;-0.11187135157945978;-0.08684970879368945;-0.061652197853849844;-0.03015346868279113;0.10182943573099854;-0.04492359398902344;-0.10311355929847743;-0.27981484051466243;-0.05341941393065413;0.06019656335757154;0.11049049451932981;0.040955858350982116;0.014232707426295585;0.19969591995476127;-0.03575489810067503;-0.07992613470962247;0.00625925453966533;-0.2122384884206432;-0.05774758477047713;-0.02085124646154716;0.05866102188349663;1.0;0.21211735815350646;0.04352851037913744;0.011284877832433168;-0.0784967916077984;-0.04727136733614712;-0.0061339138938768896;0.09497287405485286;-0.20856278308588627;-0.005276969746156549;-0.029272676561852205;0.3444727241042329;0.06222327213861283;0.11461197174050153;-0.03676841285768904;-0.040053310272203824;-0.10823752822988475;0.036245813740937154;0.38627390954794705;0.1801242000673295;-0.03767458478822871;-0.05998083308669697;-0.06344645424925952;-0.06602820379892618;-0.04383068193164513;0.27280439882751684;0.0801969853500595;-0.1645827235197822
OtherIncome;-0.13921224799508997;0.03828421421040766;-0.040819956571302975;-0.13297807118852525;0.033722845354088364;-0.056503059104740884;0.07581806791345988;-0.025643247507311912;0.1964513602566661;0.2840557241700403;0.17633202911034548;0.03413806020840647;-0.030821789196146924;0.06450649316755157;0.23044729629123017;-0.01735655668701068;-0.13791315390828385;0.02857076244964899;-0.12694893681745958;-0.05050677439421127;-0.03916106175380213;-0.1625876225437338;0.1545556842534653;-0.03535921634317683;0.055189377463904184;0.189300444012401;-0.02734462185385154;-0.06576576456329732;-0.04470230008209196;0.018823572730625782;0.06176829338107642;-0.390066269687677;-0.13799395466906308;-0.20720863065631864;-0.11426639989649735;0.3839219255908769;-0.09921494212354445;-0.5237488511068846;-0.05874236889907948;0.24898945313770476;-0.061947039878704035;0.3174550658687324;0.1676351294941202;-0.03674506811906199;0.05963599648683933;-0.10224017892682244;-0.046412010745764676;-0.1442923134175903;-0.1018911067519588;-0.27389950466148055;-0.07767678624160015;-0.02326305947269147;0.21211735815350646;1.0;0.12098984480188194;0.14002707851966792;0.02333372810020967;0.10067423867632545;0.30677577304147324;0.04161395070596481;0.07252488022669888;-0.16810744423338111;-0.03027602892921238;-0.05904192833196188;0.030225086703405332;0.34037653329158796;-0.05467122505514454;0.00859124424631058;-0.4442731956322388;0.3345935462686814;0.15008133715224273;0.11975838866809774;0.0002658997994706139;0.08970925737647756;0.06279301929297906;-0.024065620946547538;-0.027059837063797207;-0.03941371139798678;0.1044456752213847;0.0602089158403945
OtherLiabilitiesNoncurrent;0.274153151975568;0.18057271609747133;-0.07856995311900503;0.3028481577807785;0.2508529397874028;-0.05324480155180343;-0.12247324324901088;0.17923764436083583;0.27901689687761355;0.265035416192319;0.2618363381235526;0.2668799450618399;-0.18434403861855939;0.022355613864153304;0.10756289624290774;0.06049697348935039;0.2204138961916054;0.0481360183746616;0.1966968509184237;0.11816993081401823;0.14197596016842587;0.12281629693070188;-0.1019559726542517;0.13644853868115822;0.038325078451011456;-0.01496044015906417;-0.017555396086866674;-0.033047218930604395;-0.027081996197470586;0.1723183177024422;0.0498232916323174;0.3151413114058008;0.25504670721175443;0.23192652123198904;-0.08072188594590936;-0.0677140203450234;0.014928498799229722;0.17988904004131892;-0.14275396620419342;-0.031436755453010765;0.16696611230376993;-0.03359668744576391;-0.046616604803924995;-0.15352942336356803;0.1023333909461341;0.2675178436687438;-0.017875250510163487;0.0714437399582448;-0.09948537649563727;-0.08111393584932777;0.0911537662544974;-0.05078786075426648;0.04352851037913744;0.12098984480188194;1.0;-0.03828636543799324;0.1612891404557261;-0.10052211883620757;-0.2297714217066777;-0.0847138521607972;0.012479272875855766;-0.11860233814897014;0.010118016684241242;-0.023551886805690238;-0.037731083036611046;-0.02062997888273206;0.15852176093645926;0.3276185854368768;0.08586005572104917;0.005856200581894538;0.14801202562669144;0.2652355226977121;0.06645113643570118;0.21365220279548458;0.21549662065140585;0.25301906211982766;0.2982994902890817;0.0028311536443720686;-0.144296768508678;0.21335873965717359
OtherNonoperatingIncomeExpense;-0.14552092601934377;-0.5106845232847482;-0.7521296538582274;0.051908181828669984;0.31131904705630126;0.11496619337866683;0.05108836185787988;0.025303054212880524;0.043587305580842194;0.0005381347453192604;0.08320625492059261;0.41086216158241906;-0.18864709248583572;0.7573232981462077;0.3886589425007594;0.032744164738411276;-0.019479012951547494;-0.09834065152608235;-0.2994614593494708;0.477861574189478;0.12092521545082469;0.020864265077526357;0.06715069761539755;0.06401307711876461;0.0036109538273605404;0.09528946890068667;0.008997376448965293;0.33295724525267606;0.0036223528877158393;0.009513174035603561;0.8483351874794616;0.02956232488833136;-0.2571534460571096;-0.12256244790843013;-0.3104786290767073;-0.3386977544549416;-0.506831229566831;-0.3444916064334853;0.009310149424792509;-0.009000388984655975;0.009266468976344967;0.22021281991844868;0.02403664925189824;-0.05764887639920925;0.30559969931437614;-0.37717567325178464;0.01135382958900583;9.03373955985472e-07;0.008805626924668152;-0.019895972165980946;-0.004840766442125902;-0.4061194040648154;0.011284877832433168;0.14002707851966792;-0.03828636543799324;1.0;-0.0013033993776864034;0.13392209363319252;-0.032168661853436135;0.12207808010180748;0.02024437622521239;-0.8116801591780135;0.0041448569451042125;-0.003101985730808987;0.0267594598948019;0.196646776796432;-0.28256012761721544;-0.20427713605586373;-0.007859736738576376;0.2847299790508817;-0.062459006631868146;0.38418507146121517;0.08343816132248633;-0.11377826199965597;-0.12929415134897998;0.005077204780533753;-0.0009806611956309508;0.3371378488140825;0.03234796508260299;0.0177006889487522
PaymentsForProceedsFromOtherInvestingActivities;-0.042554245973204494;-0.06053124516407281;-0.005217589038608458;0.3600253808386181;-0.025351514397173345;-0.04645895211048004;0.02480928454745005;0.570460779652499;-0.03816278053013998;-0.053624980112684364;-0.03380207968291706;0.06529727535643715;-0.028687927277245503;0.003122879081364086;0.34815120541633704;-0.13191092974149154;0.07520809197662442;0.13670529618039762;0.04388607123253874;-0.0937451514327775;-0.06334438636963116;0.04188315926376604;0.04362116807477634;-0.05496500737239088;0.024999194873359543;-0.08311723894082096;0.021517765039170817;0.01874573031672658;-0.04817944572096692;0.037465481318628036;0.009373143066562029;0.17564535157054964;0.3049112428868459;-0.07602444492388072;-0.012218521455723753;0.019377254683345908;0.009539030334504444;-0.09702934327871572;-0.022060172548985797;0.029414846943103395;-0.10215759067563976;0.06388339140480402;0.03174125677105472;-0.01263903321675086;0.08278887094903652;-0.045123671114534844;-0.09211465734552507;0.08027853486946256;-0.018326465870586846;0.027396495968668104;-0.08967438361285823;0.05436762375150264;-0.0784967916077984;0.02333372810020967;0.1612891404557261;-0.0013033993776864034;1.0;-0.0018634877904841567;-0.07459095673099234;-0.10518645937863694;0.009797794712407186;-0.016575848278142232;0.12362414312228746;-0.016395065157702005;-0.029760159576881988;0.06455073854359296;0.34368400173465513;0.02590282872293683;-0.08415539002984297;0.03249771095376347;-0.025356070681579333;0.05429760867499295;0.010925182801457047;0.383881829294699;0.3725962299769873;0.6711739180773275;0.6462469349964933;-0.06345786961386686;-0.4691219501183129;-0.05349637795542205
