end;AccountsPayableCurrent;AccruedIncomeTaxesCurrent;AccruedLiabilitiesCurrent;AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment;AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax;AccumulatedOtherComprehensiveIncomeLossNetOfTax;AdditionalPaidInCapitalCommonStock;AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue;Assets;AssetsCurrent;CashAndCashEquivalentsAtCarryingValue;CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents;CommonStockValue;ComprehensiveIncomeNetOfTax;ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest;ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest;ContractWithCustomerLiability;CostDirectMaterial;CostOfGoodsAndServicesSoldDepreciationAndAmortization;CostOfGoodsAndServicesSoldOverhead;CostOfGoodsSoldOverhead;CostOfRevenue;CostsAndExpenses;CrudeOilAndNaturalGasLiquids;DebtCurrent;DeferredIncomeTaxesAndTaxCredits;DeferredIncomeTaxLiabilitiesNet;DeferredTaxAssetsNetCurrent;DeferredTaxLiabilitiesCurrent;DeferredTaxLiabilitiesNoncurrent;DepreciationAmortizationAndAccretionNet;DepreciationAndAmortization;DepreciationDepletionAndAmortization;Dividends;ExcessOfReplacementOrCurrentCostsOverStatedLIFOValue;ExciseAndSalesTaxes;GeneralAndAdministrativeExpense;ImpairmentOfLongLivedAssetsHeldForUse;IncomeLossFromContinuingOperations;IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest;IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity;IncomeTaxExpenseBenefit;IncomeTaxesPaidNet;IncomeTaxesReceivable;IncreaseDecreaseInAccountsPayable;IncreaseDecreaseInAccruedIncomeTaxesPayable;IncreaseDecreaseInAccruedLiabilities;IncreaseDecreaseInInventories;IncreaseDecreaseInOtherNoncurrentAssetsAndLiabilitiesNet;IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets;IncreaseDecreaseInPropertyAndOtherTaxesPayable;IncreaseDecreaseInReceivables;IntangibleAssetsNetExcludingGoodwill;InterestCostsCapitalizedAdjustment;InterestCostsIncurred;InterestCostsIncurredCapitalized;InterestExpense;InterestPaidNet;InventoryCrudeOilProductsAndMerchandise;InventoryNet;InventoryRawMaterialsAndSupplies;InventoryWriteDown;LiabilitiesAndStockholdersEquity;LiabilitiesCurrent;LongTermDebt;LongTermDebtAndCapitalLeaseObligations;MinorityInterest;MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders;NetCashProvidedByUsedInFinancingActivities;NetCashProvidedByUsedInInvestingActivities;NetCashProvidedByUsedInOperatingActivities;NetIncomeLoss;NetIncomeLossAttributableToNoncontrollingInterest;NetIncomeLossAvailableToCommonStockholdersBasic;NetIncomeLossAvailableToCommonStockholdersDiluted;OciBeforeReclassificationsNetOfTaxAttributableToParent;OperatingCostsAndExpenses;OperatingIncomeLoss;OtherAssetsNoncurrent;OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossBeforeReclassificationAndTax;OtherComprehensiveIncomeLossBeforeTax;OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationBeforeTax;OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesBeforeTax;OtherComprehensiveIncomeLossNetOfTax;OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease;OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent;OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeTax;OtherComprehensiveIncomeLossTax;OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodBeforeTax;OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax;OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax;OtherCostAndExpenseOperating;OtherLiabilitiesNoncurrent;OtherNonoperatingIncomeExpense;ParticipatingSecuritiesDistributedAndUndistributedEarningsLossBasic;ParticipatingSecuritiesDistributedAndUndistributedEarningsLossDiluted;PaymentsForProceedsFromOtherInvestingActivities;PaymentsForRepurchaseOfCommonStock;PaymentsOfDividendsCommonStock;PrepaidExpenseAndOtherAssetsCurrent;ProceedsFromPaymentsForOtherFinancingActivities;ProfitLoss;PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAccumulatedDepreciationAndAmortization;PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization;PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetBeforeAccumulatedDepreciationAndAmortization;PropertyPlantAndEquipmentGross;PropertyPlantAndEquipmentNet;ReceivablesNetCurrent;ReclassificationFromAociCurrentPeriodNetOfTaxAttributableToParent;RefiningAndMarketingCosts;RetainedEarningsAccumulatedDeficit;RevenueFromContractWithCustomerIncludingAssessedTax;SalesAndExciseTaxPayableCurrent;SellingExpense;StockholdersEquity;StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest;StockIssuedDuringPeriodValueShareBasedCompensation;TreasuryStockValue;TreasuryStockValueAcquiredCostMethod;WeightedAverageCostInventoryAmount;StockPrice
2020-06-30;4652000000.0;117000000.0;861000000.0;15263000000.0;;-1799000000.0;6824000000.0;12000000.0;49099000000.0;12762000000.0;2319000000.0;2319000000.0;7000000.0;1391000000.0;70000000.0;1461000000.0;34000000.0;9079000000.0;566000000.0;1027000000.0;1770184238.7154408;8424000000.0;14885000000.0;2000000000.0;587000000.0;-181250000.0;5305000000.0;-364221556.3052316;;6772930224.980291;581000000.0;12000000.0;470000000.0;400000000.0;2650000000.0;784000000.0;169000000.0;;-37129104658.24639;1674000000.0;;339000000.0;99750000.0;;-2418500000.0;-107500000.0;-33000000.0;-514000000.0;100750000.0;12000000.0;-216750000.0;-1489500000.0;629898137.1128781;19000000.0;161000000.0;23773718.90547269;142000000.0;91750000.0;3161000000.0;5420000000.0;276000000.0;-2248000000.0;49099000000.0;7300000000.0;10429000000.0;12090000000.0;787000000.0;126000000.0;-256000000.0;-712750000.0;-49750000.0;1253000000.0;82000000.0;1249000000.0;1249000000.0;136000000.0;1349659756.5143335;1789000000.0;5684000000.0;138000000.0;125000000.0;-25000000.0;;126000000.0;105214118.3915506;138000000.0;-12000000.0;-1000000.0;;;;3000000.0;3770000000.0;27000000.0;4000000.0;4000000.0;-8000000.0;113750000.0;400750000.0;871000000.0;-1000000.0;1335000000.0;15682000000.0;30653000000.0;46335000000.0;45789000000.0;30526000000.0;4152000000.0;-2000000.0;7240179615.85178;30575000000.0;10397000000.0;1083000000.0;169000000.0;19847000000.0;20634000000.0;2000000.0;15760000000.0;104200000.0;912000000.0;49.179962158203125
2020-09-30;5237000000.0;57000000.0;926000000.0;15263000000.0;;-1571000000.0;6834000000.0;12000000.0;51732000000.0;15422000000.0;4047000000.0;4047000000.0;7000000.0;-236000000.0;87000000.0;-149000000.0;43000000.0;14801000000.0;602000000.0;1117000000.0;1698275886.0202255;16207000000.0;14885000000.0;1625000000.0;636000000.0;-200500000.0;5297000000.0;-428789125.59390473;;6913334944.566364;580000000.0;12000000.0;470000000.0;399000000.0;2666666666.6666665;1339000000.0;186000000.0;;-22321547544.72107;-716000000.0;;-337000000.0;78500000.0;;-615000000.0;-63000000.0;13000000.0;-401000000.0;51500000.0;16000000.0;-192500000.0;-11000000.0;839905177.7141799;19000000.0;162000000.0;22698756.21890552;143000000.0;95500000.0;3180000000.0;5357000000.0;283000000.0;-313000000.0;51732000000.0;8122000000.0;12967000000.0;14577000000.0;793000000.0;81000000.0;-317000000.0;-668500000.0;-50500000.0;-464000000.0;85000000.0;-465000000.0;-465000000.0;217000000.0;1442468699.734919;-621000000.0;5581000000.0;217000000.0;234000000.0;5000000.0;;230000000.0;261737744.77119136;228000000.0;-12000000.0;4000000.0;;;;25000000.0;3720000000.0;48000000.0;1000000.0;1000000.0;-6000000.0;80500000.0;400500000.0;417000000.0;-1000000.0;-379000000.0;16128000000.0;30729000000.0;46857000000.0;45789000000.0;30526000000.0;5601000000.0;-11000000.0;12932066711.900146;29712000000.0;15809000000.0;1266000000.0;169000000.0;19223000000.0;20016000000.0;-1000000.0;15759000000.0;78400000.0;911000000.0;36.86271667480469
2020-12-31;7175000000.0;98500000.0;1006500000.0;;;-1368000000.0;6822000000.0;20000000.0;52673000000.0;16506500000.0;3150500000.0;3150500000.0;7000000.0;-425500000.0;87000000.0;-338500000.0;73500000.0;16896500000.0;584000000.0;1386500000.0;1753969344.7985263;18710500000.0;14885000000.0;1786000000.0;685000000.0;-219750000.0;5165500000.0;-388421141.7645312;;8258507202.047146;579000000.0;12000000.0;470000000.0;399500000.0;;1229500000.0;197000000.0;;-8396048498.515514;-743000000.0;;-242500000.0;57250000.0;;1188500000.0;-18500000.0;59000000.0;-288000000.0;2250000.0;20000000.0;-168250000.0;1467500000.0;685281895.313721;17000000.0;163000000.0;19472599.50248759;146000000.0;99250000.0;3232000000.0;5619000000.0;286000000.0;-156500000.0;52673000000.0;10214500000.0;13013000000.0;14253500000.0;859500000.0;41500000.0;-378000000.0;-624250000.0;-51250000.0;-584000000.0;83500000.0;-585000000.0;-585000000.0;144500000.0;1354307096.455728;-643500000.0;5612500000.0;146500000.0;167500000.0;7500000.0;;162000000.0;244707539.3871724;158500000.0;-13500000.0;5500000.0;;;;31500000.0;3668000000.0;46500000.0;1000000.0;1000000.0;-4000000.0;47250000.0;400250000.0;429500000.0;-1000000.0;-500500000.0;16559500000.0;30554000000.0;47113500000.0;41171699677.57715;10360874141.734957;7307500000.0;-14000000.0;14592768949.398684;28780500000.0;18307500000.0;1249500000.0;169000000.0;18512000000.0;19371500000.0;-7000000.0;15729500000.0;52600000.0;1055500000.0;49.00026321411133
2021-03-31;9113000000.0;140000000.0;1087000000.0;;;-1165000000.0;6810000000.0;28000000.0;53614000000.0;17591000000.0;2254000000.0;2254000000.0;7000000.0;-615000000.0;87000000.0;-528000000.0;104000000.0;18992000000.0;566000000.0;1656000000.0;1739522567.5188792;21214000000.0;14885000000.0;1947000000.0;734000000.0;-239000000.0;5034000000.0;-413908268.61513007;;8138235755.514444;578000000.0;12000000.0;470000000.0;400000000.0;2700000000.0;1120000000.0;208000000.0;;5529450547.690082;-770000000.0;;-148000000.0;36000000.0;;2992000000.0;26000000.0;105000000.0;-175000000.0;-47000000.0;24000000.0;-144000000.0;2946000000.0;682296270.5494744;15000000.0;164000000.0;16246442.786069663;149000000.0;103000000.0;3284000000.0;5881000000.0;289000000.0;0.0;53614000000.0;12307000000.0;13024000000.0;13930000000.0;926000000.0;2000000.0;-439000000.0;-580000000.0;-52000000.0;-704000000.0;82000000.0;-705000000.0;-705000000.0;72000000.0;1266145493.1765363;-666000000.0;5644000000.0;76000000.0;101000000.0;10000000.0;;94000000.0;227677334.00315335;89000000.0;-15000000.0;7000000.0;;;;38000000.0;3616000000.0;45000000.0;1000000.0;1000000.0;-2000000.0;14000000.0;400000000.0;442000000.0;-1000000.0;-622000000.0;16991000000.0;30379000000.0;47370000000.0;41209036875.55994;10195782562.753082;9014000000.0;-17000000.0;17316685136.517975;27849000000.0;20806000000.0;1233000000.0;169000000.0;17801000000.0;18727000000.0;-13000000.0;15700000000.0;26800000.0;1200000000.0;62.97456359863281
2021-06-30;10168000000.0;179000000.0;1286000000.0;;;-1089000000.0;6819000000.0;13000000.0;55456000000.0;19372000000.0;3572000000.0;3572000000.0;7000000.0;238000000.0;127000000.0;365000000.0;40000000.0;25249000000.0;576000000.0;1214000000.0;1595004302.173584;27039000000.0;14885000000.0;2272000000.0;1044000000.0;-237333333.3333333;5142000000.0;-724184342.703242;;8268469766.302528;587333333.3333334;12000000.0;470000000.0;401000000.0;4100000000.0;1422000000.0;176000000.0;;6727821689.241364;461000000.0;;169000000.0;92000000.0;;2909333333.333333;113333333.33333331;30000000.0;196666666.6666667;-5000000.0;41666666.66666667;-84000000.0;2848333333.333333;689174207.7164693;12000000.0;162000000.0;10359950.248756208;150000000.0;99666666.66666669;3173000000.0;6103000000.0;292000000.0;0.0;55456000000.0;14214000000.0;13024000000.0;13636000000.0;1053000000.0;2000000.0;-702000000.0;-667000000.0;161333333.33333334;162000000.0;130000000.0;160000000.0;160000000.0;59000000.0;1353930780.5856743;509000000.0;5623000000.0;69000000.0;75000000.0;-7000000.0;;73000000.0;124691463.10462776;76000000.0;-13000000.0;2000000.0;;;;12000000.0;3760000000.0;102000000.0;2000000.0;2000000.0;-2000000.0;57333333.333333336;400333333.3333333;565000000.0;-4000000.0;292000000.0;17391000000.0;30461000000.0;47852000000.0;41710382771.021545;10578537827.672333;9132000000.0;-18000000.0;22151217497.07382;27610000000.0;27748000000.0;1537000000.0;169000000.0;17651000000.0;18704000000.0;1000000.0;15696000000.0;1000000.0;1000000000.0;69.54209899902344
2021-09-30;9820000000.0;244000000.0;1539000000.0;;;-1338000000.0;6830000000.0;11000000.0;54691000000.0;18790000000.0;3498000000.0;3498000000.0;7000000.0;214000000.0;35000000.0;249000000.0;67000000.0;26624000000.0;630000000.0;1348000000.0;1292688480.1113665;28602000000.0;14885000000.0;1646000000.0;1162000000.0;-235666666.66666663;5110000000.0;-780439275.4342004;;8201445530.908754;596666666.6666666;11000000.0;470000000.0;400000000.0;5200000000.0;1610000000.0;195000000.0;;5507590444.413759;573000000.0;;65000000.0;148000000.0;;2826666666.6666665;200666666.66666663;-45000000.0;568333333.3333334;37000000.0;59333333.333333336;-24000000.0;2750666666.6666665;728316440.2871507;10000000.0;162000000.0;5549054.72636812;152000000.0;96333333.33333331;3944000000.0;6227000000.0;291000000.0;0.0;54691000000.0;14313000000.0;13024000000.0;13071000000.0;1113000000.0;2000000.0;-965000000.0;-754000000.0;374666666.6666667;463000000.0;45000000.0;462000000.0;462000000.0;-263000000.0;1493276968.4902225;693000000.0;5461000000.0;-259000000.0;-260000000.0;-17000000.0;;-259000000.0;-143123663.05699652;-249000000.0;-16000000.0;-1000000.0;;;;19000000.0;3608000000.0;32000000.0;1000000.0;1000000.0;-2000000.0;100666666.66666669;400666666.6666667;438000000.0;-7000000.0;508000000.0;17795000000.0;30440000000.0;48235000000.0;42406703316.18977;11474995894.627106;8627000000.0;-12000000.0;23237043773.216377;27673000000.0;29520000000.0;1548000000.0;169000000.0;17476000000.0;18589000000.0;500000.0;15696000000.0;72500000.0;1200000000.0;63.758731842041016
2022-03-31;15236000000.0;632000000.0;1140000000.0;;;-1009000000.0;6832000000.0;32000000.0;60402000000.0;23313000000.0;2638000000.0;2638000000.0;7000000.0;904000000.0;39000000.0;943000000.0;164000000.0;34949000000.0;595000000.0;1379000000.0;2456533126.4707737;36923000000.0;14885000000.0;2068000000.0;1295000000.0;-234000000.0;4971000000.0;-1007329354.2438104;;8916651481.310053;606000000.0;11000000.0;470000000.0;401000000.0;9300000000.0;1423000000.0;205000000.0;;5810358717.478283;1219000000.0;;252000000.0;204000000.0;;2744000000.0;288000000.0;-120000000.0;940000000.0;79000000.0;77000000.0;36000000.0;2653000000.0;690791.9373669028;12000000.0;157000000.0;5040547.263681524;145000000.0;93000000.0;4199000000.0;7174000000.0;298000000.0;0.0;60402000000.0;19785000000.0;14914540049.056747;11866000000.0;1589000000.0;2000000.0;-1228000000.0;-841000000.0;588000000.0;905000000.0;62000000.0;902000000.0;902000000.0;-54000000.0;1387312442.2404325;1384000000.0;6213000000.0;13000000.0;-24000000.0;-45000000.0;;-24000000.0;26347173.35212336;-1000000.0;-8000000.0;0.0;;;;19000000.0;3370000000.0;-20000000.0;3000000.0;3000000.0;-2000000.0;144000000.0;401000000.0;421000000.0;-10000000.0;967000000.0;18612000000.0;30876000000.0;49488000000.0;43136014598.26785;9480022996.467133;13080000000.0;-53000000.0;30250672375.628536;28785000000.0;38542000000.0;1482000000.0;169000000.0;18821000000.0;20410000000.0;0.0;15794000000.0;144000000.0;1600000000.0;93.97181701660156
2022-06-30;16643000000.0;1593000000.0;1112000000.0;;;-1425000000.0;6845000000.0;15000000.0;64345000000.0;27409000000.0;5392000000.0;5392000000.0;7000000.0;4277000000.0;101000000.0;4378000000.0;109000000.0;42946000000.0;590000000.0;1626000000.0;7507039637.919266;45162000000.0;14885000000.0;1888000000.0;1022000000.0;-162000000.0;4792000000.0;-1185729957.0162926;;10278305637.09241;619500000.0;12000000.0;470000000.0;399000000.0;9700000000.0;1254000000.0;233000000.0;;9452055249.690533;6110000000.0;;1342000000.0;307000000.0;;1490750000.0;245000000.0;-105250000.0;865250000.0;95500000.0;67000000.0;21250000.0;1394500000.0;157315895.9465765;14000000.0;156000000.0;7845584.577114383;142000000.0;90250000.0;4328000000.0;7147000000.0;297000000.0;0.0;64345000000.0;21969000000.0;15557308415.19497;11858000000.0;1764000000.0;1000000.0;-1420500000.0;-768000000.0;1233500000.0;4693000000.0;75000000.0;4676000000.0;4676000000.0;-491000000.0;1339967698.6204696;6219000000.0;6182000000.0;-442000000.0;-383000000.0;50000000.0;;-390000000.0;-84518734.1035915;-416000000.0;-9000000.0;7000000.0;;;;15000000.0;2993000000.0;33000000.0;17000000.0;17000000.0;-2500000.0;470750000.0;395500000.0;431000000.0;-7750000.0;4768000000.0;18848000000.0;30754000000.0;49602000000.0;41353381083.70632;7003228952.156616;14439000000.0;-73000000.0;37003982577.52521;33079000000.0;51641000000.0;1599000000.0;169000000.0;20969000000.0;22733000000.0;3000000.0;17537000000.0;1748000000.0;1500000000.0;99.16184997558594
2022-09-30;13003000000.0;652000000.0;1265000000.0;;;-1997000000.0;6858000000.0;13000000.0;59329000000.0;22696000000.0;3969000000.0;3969000000.0;7000000.0;2245000000.0;129000000.0;2374000000.0;102000000.0;38064000000.0;621000000.0;1746000000.0;10590243280.780664;40431000000.0;14885000000.0;1781000000.0;1006000000.0;-90000000.0;4938000000.0;-944037067.7048482;;10383246809.901297;633000000.0;11000000.0;470000000.0;386000000.0;8600000000.0;1213000000.0;214000000.0;;-22668479696.5696;3728000000.0;;816000000.0;410000000.0;;237500000.0;202000000.0;-90500000.0;790500000.0;112000000.0;57000000.0;6500000.0;136000000.0;297442253.13933694;16000000.0;154000000.0;10650621.890547212;138000000.0;87500000.0;4008000000.0;6628000000.0;301000000.0;;59329000000.0;17237000000.0;14632511663.199158;10570000000.0;1803000000.0;90000000.0;-1613000000.0;-695000000.0;1879000000.0;2817000000.0;95000000.0;2806000000.0;2806000000.0;-576000000.0;1414243655.207264;3792000000.0;6125000000.0;-606000000.0;-529000000.0;69000000.0;;-538000000.0;-144207578.0001623;-572000000.0;-8000000.0;9000000.0;;;;6000000.0;2869000000.0;74000000.0;11000000.0;11000000.0;-3000000.0;797500000.0;390000000.0;518000000.0;-5500000.0;2912000000.0;19130000000.0;30508000000.0;49638000000.0;40626505178.23391;4186605515.992584;11581000000.0;-4000000.0;32584109465.6922;35510000000.0;44454000000.0;1311000000.0;169000000.0;21912000000.0;23715000000.0;-1000000.0;18466000000.0;928000000.0;1300000000.0;100.56591796875
2022-12-31;11750500000.0;759500000.0;1216500000.0;;;-1601000000.0;6867500000.0;26000000.0;59753000000.0;23015500000.0;4745000000.0;4862000000.0;7000000.0;2733000000.0;118500000.0;2851500000.0;73500000.0;34034500000.0;635500000.0;1611500000.0;15533350001.148014;36281500000.0;14885000000.0;1800500000.0;1132000000.0;-18000000.0;5109000000.0;-981714608.6787742;;11036457721.694878;646500000.0;10500000.0;470000000.0;382500000.0;7300000000.0;1317500000.0;229000000.0;;-24244206946.50738;3877000000.0;;848000000.0;513000000.0;;-1015750000.0;159000000.0;-75750000.0;715750000.0;128500000.0;47000000.0;-8250000.0;-1122500000.0;435454097.737746;11000000.0;153000000.0;5926480.099502439;142000000.0;84750000.0;4064000000.0;7041500000.0;311500000.0;;59753000000.0;16301000000.0;15789071920.50952;10371500000.0;1946500000.0;93666666.66666669;-1805500000.0;-622000000.0;2524500000.0;2942000000.0;87000000.0;2931500000.0;2931500000.0;-576000000.0;1474296037.444536;3917500000.0;6093500000.0;-236000000.0;-172500000.0;63000000.0;;-177500000.0;16774751.100593269;-572000000.0;-500000.0;5000000.0;;;;8000000.0;2580500000.0;101500000.0;10500000.0;10500000.0;-3500000.0;1124250000.0;384500000.0;594500000.0;-3250000.0;3029000000.0;19589000000.0;30644000000.0;50233000000.0;40437142052.57756;3019124342.6222534;10634500000.0;-4000000.0;29311819876.29687;38222500000.0;40446500000.0;1442500000.0;169000000.0;23444500000.0;25468000000.0;0.0;20197000000.0;1197000000.0;1300000000.0;113.77257537841797
2023-03-31;10498000000.0;867000000.0;1168000000.0;;;-1205000000.0;6877000000.0;39000000.0;60177000000.0;23335000000.0;5521000000.0;5521000000.0;7000000.0;3221000000.0;108000000.0;3329000000.0;45000000.0;30005000000.0;650000000.0;1477000000.0;19732487194.464893;32132000000.0;14885000000.0;1820000000.0;1258000000.0;54000000.0;5280000000.0;-1019392149.6527;;11683588575.018316;660000000.0;10000000.0;470000000.0;379000000.0;6000000000.0;1422000000.0;244000000.0;;-25819934196.44516;4026000000.0;;880000000.0;616000000.0;;-2269000000.0;116000000.0;-61000000.0;641000000.0;145000000.0;37000000.0;-23000000.0;-2381000000.0;557340660.40559;6000000.0;152000000.0;1202338.308457667;146000000.0;82000000.0;4120000000.0;7455000000.0;322000000.0;;60177000000.0;15365000000.0;16949354108.614431;10173000000.0;2090000000.0;97333333.33333331;-1998000000.0;-549000000.0;3170000000.0;3067000000.0;79000000.0;3057000000.0;3057000000.0;-576000000.0;1534348419.681809;4043000000.0;6062000000.0;134000000.0;184000000.0;57000000.0;;183000000.0;177757080.20134884;-572000000.0;7000000.0;1000000.0;;;;10000000.0;2292000000.0;129000000.0;10000000.0;10000000.0;-4000000.0;1451000000.0;379000000.0;671000000.0;-1000000.0;3146000000.0;20048000000.0;30780000000.0;50828000000.0;39829043358.97142;3816887254.213196;9688000000.0;-4000000.0;26039530286.9016;40935000000.0;36439000000.0;1574000000.0;169000000.0;24977000000.0;27067000000.0;1000000.0;21637000000.0;1466000000.0;1300000000.0;133.2772979736328
2023-06-30;10825000000.0;322000000.0;1117000000.0;;;-971000000.0;6889000000.0;14000000.0;60667000000.0;23695000000.0;5075000000.0;5075000000.0;7000000.0;2178000000.0;154000000.0;2332000000.0;85000000.0;29430000000.0;658000000.0;1440000000.0;23494243791.10464;31528000000.0;14885000000.0;1980000000.0;1193000000.0;23250000.0;5382000000.0;-900987125.8524328;;12113487401.91063;668750000.0;11000000.0;470000000.0;367000000.0;5100000000.0;1449000000.0;209000000.0;;-27279572096.90371;2717000000.0;;595000000.0;487750000.0;;-1734250000.0;149000000.0;-86500000.0;569750000.0;96250000.0;6250000.0;-42750000.0;-1850000000.0;562652477.3709006;3000000.0;151000000.0;-1148967.6616915818;148000000.0;86500000.0;3773000000.0;6961000000.0;330000000.0;;60667000000.0;14948000000.0;17496571674.55066;10130000000.0;2143000000.0;101000000.0;-1909500000.0;-571000000.0;2839000000.0;1944000000.0;178000000.0;1938000000.0;1938000000.0;136290888.59075588;1562540694.4855158;2759000000.0;6402000000.0;257000000.0;204000000.0;-47000000.0;;210000000.0;69956733.34262873;145640513.3086012;6000000.0;-6000000.0;;;;2000000.0;2213000000.0;106000000.0;6000000.0;6000000.0;-3500000.0;1344000000.0;373250000.0;771000000.0;-750000.0;2122000000.0;20555000000.0;30570000000.0;51125000000.0;38921709627.666245;2005590135.2929688;10888000000.0;;25600091283.19986;42512000000.0;34509000000.0;1491000000.0;169000000.0;25851000000.0;27994000000.0;0.0;22586000000.0;951000000.0;1000000000.0;113.02337646484375
2023-09-30;13342000000.0;278000000.0;1219000000.0;;;-1325000000.0;6900000000.0;15000000.0;63175000000.0;26577000000.0;5831000000.0;5831000000.0;7000000.0;2268000000.0;2000000.0;2270000000.0;38000000.0;32385000000.0;671000000.0;1578000000.0;28730768127.693043;34634000000.0;14885000000.0;1878000000.0;1334000000.0;-7500000.0;5231000000.0;-898042374.4226671;;12820363745.446495;677500000.0;11000000.0;470000000.0;360000000.0;6100000000.0;1468000000.0;250000000.0;;-15665101918.253893;3476000000.0;;813000000.0;359500000.0;;-1199500000.0;182000000.0;-112000000.0;498500000.0;47500000.0;-24500000.0;-62500000.0;-1319000000.0;689125506.6434963;4000000.0;153000000.0;802114.4278606689;149000000.0;91000000.0;4232000000.0;7513000000.0;336000000.0;;63175000000.0;17592000000.0;17440599495.87417;10107000000.0;2082000000.0;63000000.0;-1821000000.0;-593000000.0;2508000000.0;2622000000.0;41000000.0;2614000000.0;2614000000.0;-348030069.1749797;1582047475.8208706;3503000000.0;6345000000.0;-314000000.0;-404000000.0;-78000000.0;;-393000000.0;-408438459.1222718;-334318733.0031443;12000000.0;-11000000.0;;;;6000000.0;2188000000.0;122000000.0;8000000.0;8000000.0;-3000000.0;1237000000.0;367500000.0;667000000.0;-500000.0;2663000000.0;20955000000.0;30253000000.0;51208000000.0;36658320543.17895;-21527985.84054565;12566000000.0;;28314239107.901592;44774000000.0;38404000000.0;1419000000.0;169000000.0;25975000000.0;28057000000.0;6000000.0;24381000000.0;1805000000.0;1300000000.0;134.1177520751953
2023-12-31;12567000000.0;137000000.0;1240000000.0;;;-870000000.0;6901000000.0;27000000.0;63056000000.0;26221000000.0;5424000000.0;5424000000.0;7000000.0;1664000000.0;22000000.0;1686000000.0;40000000.0;30033500000.0;677000000.0;1494500000.0;29741179465.67451;32205000000.0;14885000000.0;2223000000.0;1406000000.0;-38250000.0;5349000000.0;-815924579.6645344;;12993324384.07996;686250000.0;11500000.0;470000000.0;358000000.0;4400000000.0;1427500000.0;254000000.0;;-8738773158.234629;2579500000.0;;583000000.0;231250000.0;;-664750000.0;215000000.0;-137500000.0;427250000.0;-1250000.0;-55250000.0;-82250000.0;-788000000.0;686109620.9544058;5500000.0;150000000.0;3290995.0248756;144500000.0;95500000.0;3790000000.0;7583000000.0;344000000.0;;63056000000.0;16802000000.0;17964776687.41062;10118000000.0;2178000000.0;42666666.66666667;-1732500000.0;-615000000.0;2177000000.0;1933500000.0;63000000.0;1928000000.0;1928000000.0;-279750144.30608004;1610593780.7806978;2591000000.0;6626000000.0;-233500000.0;-323500000.0;-81000000.0;;-310500000.0;-390999289.7318822;-266653725.4232924;9000000.0;-13000000.0;;;;20000000.0;2263000000.0;133000000.0;5500000.0;5500000.0;-2500000.0;1130000000.0;361750000.0;689000000.0;-250000.0;1996500000.0;21459000000.0;30209000000.0;51668000000.0;35773624480.14289;4072724180.588776;12525000000.0;;26463245322.32933;45630000000.0;35081500000.0;1452000000.0;169000000.0;26346000000.0;28524000000.0;3500000.0;24381000000.0;1419000000.0;1500000000.0;127.93140411376953
